"","cage","treatment","side","edge","variable","timecol","datecol","JMCcol","value","time","ts","tst","Date"
"675",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,154,70,"45ne","45ne70",2023-09-06
"676",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,249,70,"45ne","45ne70",2023-09-06
"677",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,521,70,"45ne","45ne70",2023-09-06
"678",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,494,70,"45ne","45ne70",2023-09-06
"679",10,"45","ne","n","time5-sep6","time5","2023-09-06",NA,473,70,"45ne","45ne70",2023-09-06
"680",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,197,70,"b2sw","b2sw70",2023-09-06
"681",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,76,70,"b2sw","b2sw70",2023-09-06
"682",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,190,70,"b2sw","b2sw70",2023-09-06
"683",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,116,70,"b2sw","b2sw70",2023-09-06
"684",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,226,70,"b2sw","b2sw70",2023-09-06
"685",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,316,70,"b2sw","b2sw70",2023-09-06
"686",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,1082,70,"b2sw","b2sw70",2023-09-06
"687",11,"b2","sw","n","time5-sep6","time5","2023-09-06",NA,808,70,"b2sw","b2sw70",2023-09-06
"688",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,612,70,"45ne","45ne70",2023-09-06
"689",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,476,70,"45ne","45ne70",2023-09-06
"690",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,357,70,"45ne","45ne70",2023-09-06
"691",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,142,70,"45ne","45ne70",2023-09-06
"692",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,338,70,"45ne","45ne70",2023-09-06
"693",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,994,70,"45ne","45ne70",2023-09-06
"694",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,419,70,"45ne","45ne70",2023-09-06
"695",12,"45","ne","n","time5-sep6","time5","2023-09-06",NA,306,70,"45ne","45ne70",2023-09-06
"696",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,114,70,"t2sw","t2sw70",2023-09-06
"697",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,242,70,"t2sw","t2sw70",2023-09-06
"698",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,166,70,"t2sw","t2sw70",2023-09-06
"699",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,251,70,"t2sw","t2sw70",2023-09-06
"700",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,413,70,"t2sw","t2sw70",2023-09-06
"701",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,1441,70,"t2sw","t2sw70",2023-09-06
"702",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,882,70,"t2sw","t2sw70",2023-09-06
"703",13,"t2","sw","n","time5-sep6","time5","2023-09-06",NA,820,70,"t2sw","t2sw70",2023-09-06
"704",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,1226,70,"b2ne","b2ne70",2023-09-06
"705",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,632,70,"b2ne","b2ne70",2023-09-06
"706",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,797,70,"b2ne","b2ne70",2023-09-06
"707",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,880,70,"b2ne","b2ne70",2023-09-06
"708",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,640,70,"b2ne","b2ne70",2023-09-06
"709",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,380,70,"b2ne","b2ne70",2023-09-06
"710",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,351,70,"b2ne","b2ne70",2023-09-06
"711",14,"b2","ne","y","time5-sep6","time5","2023-09-06",NA,719,70,"b2ne","b2ne70",2023-09-06
"712",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,2987,70,"45sw","45sw70",2023-09-06
"713",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,820,70,"45sw","45sw70",2023-09-06
"714",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,543,70,"45sw","45sw70",2023-09-06
"715",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,578,70,"45sw","45sw70",2023-09-06
"716",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,374,70,"45sw","45sw70",2023-09-06
"717",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,1123,70,"45sw","45sw70",2023-09-06
"718",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,1150,70,"45sw","45sw70",2023-09-06
"719",15,"45","sw","y","time5-sep6","time5","2023-09-06",NA,1469,70,"45sw","45sw70",2023-09-06
"720",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,150,76,"b2sw","b2sw76",2023-09-12
"721",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,109,76,"b2sw","b2sw76",2023-09-12
"722",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,38,76,"b2sw","b2sw76",2023-09-12
"723",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,34,76,"b2sw","b2sw76",2023-09-12
"724",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,32,76,"b2sw","b2sw76",2023-09-12
"725",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,23,76,"b2sw","b2sw76",2023-09-12
"726",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,114,76,"b2sw","b2sw76",2023-09-12
"727",1,"b2","sw","y","time6-sep12","time6","2023-09-12",NA,253,76,"b2sw","b2sw76",2023-09-12
"728",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,217,76,"45ne","45ne76",2023-09-12
"729",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,113,76,"45ne","45ne76",2023-09-12
"730",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,22,76,"45ne","45ne76",2023-09-12
"731",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,10,76,"45ne","45ne76",2023-09-12
"732",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,6,76,"45ne","45ne76",2023-09-12
"733",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,15,76,"45ne","45ne76",2023-09-12
"734",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,33,76,"45ne","45ne76",2023-09-12
"735",2,"45","ne","y","time6-sep12","time6","2023-09-12",NA,71,76,"45ne","45ne76",2023-09-12
"736",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,693,76,"t2sw","t2sw76",2023-09-12
"737",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,615,76,"t2sw","t2sw76",2023-09-12
"738",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,189,76,"t2sw","t2sw76",2023-09-12
"739",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,90,76,"t2sw","t2sw76",2023-09-12
"740",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,58,76,"t2sw","t2sw76",2023-09-12
"741",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,186,76,"t2sw","t2sw76",2023-09-12
"742",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,479,76,"t2sw","t2sw76",2023-09-12
"743",3,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,1041,76,"t2sw","t2sw76",2023-09-12
"744",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,1109,76,"b2ne","b2ne76",2023-09-12
"745",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,790,76,"b2ne","b2ne76",2023-09-12
"746",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,203,76,"b2ne","b2ne76",2023-09-12
"747",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,80,76,"b2ne","b2ne76",2023-09-12
"748",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,165,76,"b2ne","b2ne76",2023-09-12
"749",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,240,76,"b2ne","b2ne76",2023-09-12
"750",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,301,76,"b2ne","b2ne76",2023-09-12
"751",4,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,336,76,"b2ne","b2ne76",2023-09-12
"752",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,581,76,"45sw","45sw76",2023-09-12
"753",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,432,76,"45sw","45sw76",2023-09-12
"754",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,175,76,"45sw","45sw76",2023-09-12
"755",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,63,76,"45sw","45sw76",2023-09-12
"756",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,68,76,"45sw","45sw76",2023-09-12
"757",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,89,76,"45sw","45sw76",2023-09-12
"758",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,346,76,"45sw","45sw76",2023-09-12
"759",5,"45","sw","n","time6-sep12","time6","2023-09-12",NA,542,76,"45sw","45sw76",2023-09-12
"760",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,103,76,"b2ne","b2ne76",2023-09-12
"761",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,54,76,"b2ne","b2ne76",2023-09-12
"762",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,36,76,"b2ne","b2ne76",2023-09-12
"763",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,39,76,"b2ne","b2ne76",2023-09-12
"764",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,46,76,"b2ne","b2ne76",2023-09-12
"765",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,62,76,"b2ne","b2ne76",2023-09-12
"766",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,189,76,"b2ne","b2ne76",2023-09-12
"767",6,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,165,76,"b2ne","b2ne76",2023-09-12
"768",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,544,76,"45sw","45sw76",2023-09-12
"769",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,298,76,"45sw","45sw76",2023-09-12
"770",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,88,76,"45sw","45sw76",2023-09-12
"771",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,63,76,"45sw","45sw76",2023-09-12
"772",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,56,76,"45sw","45sw76",2023-09-12
"773",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,151,76,"45sw","45sw76",2023-09-12
"774",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,461,76,"45sw","45sw76",2023-09-12
"775",7,"45","sw","n","time6-sep12","time6","2023-09-12",NA,379,76,"45sw","45sw76",2023-09-12
"776",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,85,76,"b2ne","b2ne76",2023-09-12
"777",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,71,76,"b2ne","b2ne76",2023-09-12
"778",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,57,76,"b2ne","b2ne76",2023-09-12
"779",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,49,76,"b2ne","b2ne76",2023-09-12
"780",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,32,76,"b2ne","b2ne76",2023-09-12
"781",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,65,76,"b2ne","b2ne76",2023-09-12
"782",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,97,76,"b2ne","b2ne76",2023-09-12
"783",8,"b2","ne","n","time6-sep12","time6","2023-09-12",NA,134,76,"b2ne","b2ne76",2023-09-12
"784",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,754,76,"t2sw","t2sw76",2023-09-12
"785",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,661,76,"t2sw","t2sw76",2023-09-12
"786",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,199,76,"t2sw","t2sw76",2023-09-12
"787",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,100,76,"t2sw","t2sw76",2023-09-12
"788",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,169,76,"t2sw","t2sw76",2023-09-12
"789",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,277,76,"t2sw","t2sw76",2023-09-12
"790",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,491,76,"t2sw","t2sw76",2023-09-12
"791",9,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,803,76,"t2sw","t2sw76",2023-09-12
"792",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,114,76,"45ne","45ne76",2023-09-12
"793",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,84,76,"45ne","45ne76",2023-09-12
"794",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,45,76,"45ne","45ne76",2023-09-12
"795",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,13,76,"45ne","45ne76",2023-09-12
"796",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,18,76,"45ne","45ne76",2023-09-12
"797",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,66,76,"45ne","45ne76",2023-09-12
"798",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,12,76,"45ne","45ne76",2023-09-12
"799",10,"45","ne","n","time6-sep12","time6","2023-09-12",NA,60,76,"45ne","45ne76",2023-09-12
"800",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,118,76,"b2sw","b2sw76",2023-09-12
"801",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,106,76,"b2sw","b2sw76",2023-09-12
"802",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,41,76,"b2sw","b2sw76",2023-09-12
"803",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,34,76,"b2sw","b2sw76",2023-09-12
"804",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,31,76,"b2sw","b2sw76",2023-09-12
"805",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,25,76,"b2sw","b2sw76",2023-09-12
"806",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,60,76,"b2sw","b2sw76",2023-09-12
"807",11,"b2","sw","n","time6-sep12","time6","2023-09-12",NA,74,76,"b2sw","b2sw76",2023-09-12
"808",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,50,76,"45ne","45ne76",2023-09-12
"809",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,41,76,"45ne","45ne76",2023-09-12
"810",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,33,76,"45ne","45ne76",2023-09-12
"811",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,28,76,"45ne","45ne76",2023-09-12
"812",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,37,76,"45ne","45ne76",2023-09-12
"813",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,59,76,"45ne","45ne76",2023-09-12
"814",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,169,76,"45ne","45ne76",2023-09-12
"815",12,"45","ne","n","time6-sep12","time6","2023-09-12",NA,148,76,"45ne","45ne76",2023-09-12
"816",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,446,76,"t2sw","t2sw76",2023-09-12
"817",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,343,76,"t2sw","t2sw76",2023-09-12
"818",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,161,76,"t2sw","t2sw76",2023-09-12
"819",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,89,76,"t2sw","t2sw76",2023-09-12
"820",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,70,76,"t2sw","t2sw76",2023-09-12
"821",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,158,76,"t2sw","t2sw76",2023-09-12
"822",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,299,76,"t2sw","t2sw76",2023-09-12
"823",13,"t2","sw","n","time6-sep12","time6","2023-09-12",NA,299,76,"t2sw","t2sw76",2023-09-12
"824",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,222,76,"b2ne","b2ne76",2023-09-12
"825",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,137,76,"b2ne","b2ne76",2023-09-12
"826",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,109,76,"b2ne","b2ne76",2023-09-12
"827",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,61,76,"b2ne","b2ne76",2023-09-12
"828",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,31,76,"b2ne","b2ne76",2023-09-12
"829",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,63,76,"b2ne","b2ne76",2023-09-12
"830",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,239,76,"b2ne","b2ne76",2023-09-12
"831",14,"b2","ne","y","time6-sep12","time6","2023-09-12",NA,274,76,"b2ne","b2ne76",2023-09-12
"832",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,431,76,"45sw","45sw76",2023-09-12
"833",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,257,76,"45sw","45sw76",2023-09-12
"834",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,68,76,"45sw","45sw76",2023-09-12
"835",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,67,76,"45sw","45sw76",2023-09-12
"836",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,96,76,"45sw","45sw76",2023-09-12
"837",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,156,76,"45sw","45sw76",2023-09-12
"838",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,278,76,"45sw","45sw76",2023-09-12
"839",15,"45","sw","y","time6-sep12","time6","2023-09-12",NA,306,76,"45sw","45sw76",2023-09-12
"840",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,132,90,"b2sw","b2sw90",2023-09-26
"841",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,153,90,"b2sw","b2sw90",2023-09-26
"842",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,54,90,"b2sw","b2sw90",2023-09-26
"843",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,47,90,"b2sw","b2sw90",2023-09-26
"844",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,118,90,"b2sw","b2sw90",2023-09-26
"845",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,74,90,"b2sw","b2sw90",2023-09-26
"846",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,115,90,"b2sw","b2sw90",2023-09-26
"847",1,"b2","sw","y","time7-sep26","time7","2023-09-26",NA,193,90,"b2sw","b2sw90",2023-09-26
"848",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,139,90,"45ne","45ne90",2023-09-26
"849",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,86,90,"45ne","45ne90",2023-09-26
"850",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,18,90,"45ne","45ne90",2023-09-26
"851",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,13,90,"45ne","45ne90",2023-09-26
"852",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,30,90,"45ne","45ne90",2023-09-26
"853",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,36,90,"45ne","45ne90",2023-09-26
"854",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,61,90,"45ne","45ne90",2023-09-26
"855",2,"45","ne","y","time7-sep26","time7","2023-09-26",NA,76,90,"45ne","45ne90",2023-09-26
"856",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,392,90,"t2sw","t2sw90",2023-09-26
"857",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,419,90,"t2sw","t2sw90",2023-09-26
"858",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,261,90,"t2sw","t2sw90",2023-09-26
"859",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,112,90,"t2sw","t2sw90",2023-09-26
"860",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,261,90,"t2sw","t2sw90",2023-09-26
"861",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,230,90,"t2sw","t2sw90",2023-09-26
"862",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,275,90,"t2sw","t2sw90",2023-09-26
"863",3,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,446,90,"t2sw","t2sw90",2023-09-26
"864",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,420,90,"b2ne","b2ne90",2023-09-26
"865",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,258,90,"b2ne","b2ne90",2023-09-26
"866",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,93,90,"b2ne","b2ne90",2023-09-26
"867",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,40,90,"b2ne","b2ne90",2023-09-26
"868",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,174,90,"b2ne","b2ne90",2023-09-26
"869",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,125,90,"b2ne","b2ne90",2023-09-26
"870",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,158,90,"b2ne","b2ne90",2023-09-26
"871",4,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,211,90,"b2ne","b2ne90",2023-09-26
"872",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,583,90,"45sw","45sw90",2023-09-26
"873",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,285,90,"45sw","45sw90",2023-09-26
"874",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,135,90,"45sw","45sw90",2023-09-26
"875",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,120,90,"45sw","45sw90",2023-09-26
"876",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,200,90,"45sw","45sw90",2023-09-26
"877",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,162,90,"45sw","45sw90",2023-09-26
"878",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,202,90,"45sw","45sw90",2023-09-26
"879",5,"45","sw","n","time7-sep26","time7","2023-09-26",NA,295,90,"45sw","45sw90",2023-09-26
"880",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,245,90,"b2ne","b2ne90",2023-09-26
"881",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,137,90,"b2ne","b2ne90",2023-09-26
"882",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,54,90,"b2ne","b2ne90",2023-09-26
"883",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,46,90,"b2ne","b2ne90",2023-09-26
"884",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,94,90,"b2ne","b2ne90",2023-09-26
"885",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,84,90,"b2ne","b2ne90",2023-09-26
"886",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,94,90,"b2ne","b2ne90",2023-09-26
"887",6,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,147,90,"b2ne","b2ne90",2023-09-26
"888",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,691,90,"45sw","45sw90",2023-09-26
"889",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,332,90,"45sw","45sw90",2023-09-26
"890",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,138,90,"45sw","45sw90",2023-09-26
"891",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,142,90,"45sw","45sw90",2023-09-26
"892",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,282,90,"45sw","45sw90",2023-09-26
"893",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,155,90,"45sw","45sw90",2023-09-26
"894",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,325,90,"45sw","45sw90",2023-09-26
"895",7,"45","sw","n","time7-sep26","time7","2023-09-26",NA,490,90,"45sw","45sw90",2023-09-26
"896",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,297,90,"b2ne","b2ne90",2023-09-26
"897",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,227,90,"b2ne","b2ne90",2023-09-26
"898",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,172,90,"b2ne","b2ne90",2023-09-26
"899",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,97,90,"b2ne","b2ne90",2023-09-26
"900",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,295,90,"b2ne","b2ne90",2023-09-26
"901",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,279,90,"b2ne","b2ne90",2023-09-26
"902",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,270,90,"b2ne","b2ne90",2023-09-26
"903",8,"b2","ne","n","time7-sep26","time7","2023-09-26",NA,335,90,"b2ne","b2ne90",2023-09-26
"904",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,561,90,"t2sw","t2sw90",2023-09-26
"905",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,558,90,"t2sw","t2sw90",2023-09-26
"906",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,208,90,"t2sw","t2sw90",2023-09-26
"907",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,90,90,"t2sw","t2sw90",2023-09-26
"908",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,217,90,"t2sw","t2sw90",2023-09-26
"909",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,284,90,"t2sw","t2sw90",2023-09-26
"910",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,347,90,"t2sw","t2sw90",2023-09-26
"911",9,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,229,90,"t2sw","t2sw90",2023-09-26
"912",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,148,90,"45ne","45ne90",2023-09-26
"913",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,167,90,"45ne","45ne90",2023-09-26
"914",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,40,90,"45ne","45ne90",2023-09-26
"915",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,41,90,"45ne","45ne90",2023-09-26
"916",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,110,90,"45ne","45ne90",2023-09-26
"917",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,142,90,"45ne","45ne90",2023-09-26
"918",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,57,90,"45ne","45ne90",2023-09-26
"919",10,"45","ne","n","time7-sep26","time7","2023-09-26",NA,76,90,"45ne","45ne90",2023-09-26
"920",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,451,90,"b2sw","b2sw90",2023-09-26
"921",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,301,90,"b2sw","b2sw90",2023-09-26
"922",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,208,90,"b2sw","b2sw90",2023-09-26
"923",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,119,90,"b2sw","b2sw90",2023-09-26
